timestamp,kWh,weekday,hour,temperature,Holiday
2013-07-11 02:00:00,0.10487980403165033,3,2.0,12.38,-1.0
2013-07-11 03:00:00,0.09845911827430293,3,3.0,12.38,-1.0
2013-07-11 04:00:00,0.0985069706292389,3,4.0,11.99,-1.0
2013-07-11 05:00:00,0.1119154107385079,3,5.0,12.03,-1.0
2013-07-11 06:00:00,0.14568368502260737,3,6.0,12.03,-1.0
2013-07-11 07:00:00,0.171796721985682,3,7.0,12.59,-1.0
2013-07-11 08:00:00,0.17209871899020346,3,8.0,13.23,-1.0
2013-07-11 09:00:00,0.1651620500471076,3,9.0,14.35,-1.0
2013-07-11 10:00:00,0.16037045413604675,3,10.0,16.44,-1.0
2013-07-11 11:00:00,0.16198492551347277,3,11.0,17.29,-1.0
2013-07-11 12:00:00,0.16194893531185225,3,12.0,18.38,-1.0
2013-07-11 13:00:00,0.15534589293519216,3,13.0,20.21,-1.0
2013-07-11 14:00:00,0.1538894122833459,3,14.0,21.24,-1.0
2013-07-11 15:00:00,0.15958620689655173,3,15.0,20.36,-1.0
2013-07-11 16:00:00,0.17322837765215754,3,16.0,21.69,-1.0
2013-07-11 17:00:00,0.19743707605501132,3,17.0,21.62,-1.0
2013-07-11 18:00:00,0.2117292767143934,3,18.0,19.41,-1.0
2013-07-11 19:00:00,0.21168255461567445,3,19.0,17.54,-1.0
2013-07-11 20:00:00,0.21850810099849288,3,20.0,16.28,-1.0
2013-07-11 21:00:00,0.23512660124340615,3,21.0,14.97,-1.0
2013-07-11 22:00:00,0.21158590810097969,3,22.0,13.91,-1.0
2013-07-11 23:00:00,0.16570516198191407,3,23.0,13.69,-1.0
2013-07-12 00:00:00,0.13796853811228335,4,0.0,13.1,-1.0
2013-07-12 01:00:00,0.11241063352187029,4,1.0,13.05,-1.0
2013-07-12 02:00:00,0.10535984916116872,4,2.0,13.09,-1.0
2013-07-12 03:00:00,0.09724938735155515,4,3.0,12.78,-1.0
2013-07-12 04:00:00,0.09630669183788877,4,4.0,12.24,-1.0
2013-07-12 05:00:00,0.10993308205466543,4,5.0,12.01,-1.0
2013-07-12 06:00:00,0.14159132895381715,4,6.0,12.92,-1.0
2013-07-12 07:00:00,0.17045625950226245,4,7.0,13.1,-1.0
2013-07-12 08:00:00,0.17602148908576815,4,8.0,13.73,-1.0
2013-07-12 09:00:00,0.173552309066918,4,9.0,14.37,-1.0
2013-07-12 10:00:00,0.17197944554026023,4,10.0,15.89,-1.0
2013-07-12 11:00:00,0.17487012262016965,4,11.0,17.88,-1.0
2013-07-12 12:00:00,0.17029274262016963,4,12.0,19.59,-1.0
2013-07-12 13:00:00,0.1637503771116139,4,13.0,20.98,-1.0
2013-07-12 14:00:00,0.15791874066742081,4,14.0,21.75,-1.0
2013-07-12 15:00:00,0.16145305429864254,4,15.0,23.14,-1.0
2013-07-12 16:00:00,0.17557929483311333,4,16.0,23.64,-1.0
2013-07-12 17:00:00,0.19273138550424132,4,17.0,23.92,-1.0
2013-07-12 18:00:00,0.20428073156108595,4,18.0,23.69,-1.0
2013-07-12 19:00:00,0.20494079937782805,4,19.0,22.43,-1.0
2013-07-12 20:00:00,0.21143675777568333,4,20.0,20.76,-1.0
2013-07-12 21:00:00,0.22572346852026393,4,21.0,19.44,-1.0
2013-07-12 22:00:00,0.20782915319630402,4,22.0,18.01,-1.0
2013-07-12 23:00:00,0.1680431830850462,4,23.0,16.66,-1.0
2013-07-13 00:00:00,0.14722953609958506,5,0.0,15.99,-1.0
2013-07-13 01:00:00,0.12131378476334151,5,1.0,15.87,-1.0
2013-07-13 02:00:00,0.11028851591551952,5,2.0,15.34,-1.0
2013-07-13 03:00:00,0.10194587970959834,5,3.0,15.51,-1.0
2013-07-13 04:00:00,0.09911710354516312,5,4.0,15.01,-1.0
2013-07-13 05:00:00,0.10642787107297755,5,5.0,15.13,-1.0
2013-07-13 06:00:00,0.12196171252357602,5,6.0,16.38,-1.0
2013-07-13 07:00:00,0.15102866846473031,5,7.0,18.31,-1.0
2013-07-13 08:00:00,0.17282689043937394,5,8.0,21.23,-1.0
2013-07-13 09:00:00,0.1865211240286684,5,9.0,23.57,-1.0
2013-07-13 10:00:00,0.18098528855149,5,10.0,26.01,-1.0
2013-07-13 11:00:00,0.1841690566981132,5,11.0,26.88,-1.0
2013-07-13 12:00:00,0.18087054170598224,5,12.0,27.51,-1.0
2013-07-13 13:00:00,0.17596489907529722,5,13.0,28.44,-1.0
2013-07-13 14:00:00,0.17416720137761843,5,14.0,28.91,-1.0
2013-07-13 15:00:00,0.17082908879456707,5,15.0,28.98,-1.0
2013-07-13 16:00:00,0.17812978683267308,5,16.0,29.16,-1.0
2013-07-13 17:00:00,0.1916081132264151,5,17.0,28.64,-1.0
2013-07-13 18:00:00,0.20283654214798036,5,18.0,27.47,-1.0
2013-07-13 19:00:00,0.2065301886603773,5,19.0,26.24,-1.0
2013-07-13 20:00:00,0.20716959058668177,5,20.0,24.25,-1.0
2013-07-13 21:00:00,0.220327046473029,5,21.0,22.59,-1.0
2013-07-13 22:00:00,0.21053366019234396,5,22.0,21.51,-1.0
2013-07-13 23:00:00,0.1731874410899491,5,23.0,20.23,-1.0
2013-07-14 00:00:00,0.15365868378276445,6,0.0,19.02,-1.0
2013-07-14 01:00:00,0.12769251073382382,6,1.0,18.33,-1.0
2013-07-14 02:00:00,0.11467666476136577,6,2.0,17.92,-1.0
2013-07-14 03:00:00,0.10660622639622643,6,3.0,17.88,-1.0
2013-07-14 04:00:00,0.10195603775471698,6,4.0,17.28,-1.0
2013-07-14 05:00:00,0.1054190565471698,6,5.0,17.44,-1.0
2013-07-14 06:00:00,0.1190175438219204,6,6.0,18.96,-1.0
2013-07-14 07:00:00,0.13983059805697037,6,7.0,19.87,-1.0
2013-07-14 08:00:00,0.16994674785089386,6,8.0,21.41,-1.0
2013-07-14 09:00:00,0.18894849056603777,6,9.0,23.35,-1.0
2013-07-14 10:00:00,0.19332578749292587,6,10.0,24.61,-1.0
2013-07-14 11:00:00,0.19854272780607438,6,11.0,25.75,-1.0
2013-07-14 12:00:00,0.19789379356725148,6,12.0,26.37,-1.0
2013-07-14 13:00:00,0.19317468398415394,6,13.0,27.76,-1.0
2013-07-14 14:00:00,0.1847898113018868,6,14.0,27.51,-1.0
2013-07-14 15:00:00,0.18514544431239388,6,15.0,27.49,-1.0
2013-07-14 16:00:00,0.19470062256178078,6,16.0,27.83,-1.0
2013-07-14 17:00:00,0.21125033003206942,6,17.0,27.32,-1.0
2013-07-14 18:00:00,0.21544312390115075,6,18.0,26.72,-1.0
2013-07-14 19:00:00,0.21648670058479533,6,19.0,25.73,-1.0
2013-07-14 20:00:00,0.2263046596113941,6,20.0,24.29,-1.0
2013-07-14 21:00:00,0.23934258734655334,6,21.0,23.05,-1.0
2013-07-14 22:00:00,0.21329571621060578,6,22.0,22.64,-1.0
2013-07-14 23:00:00,0.17100773581132078,6,23.0,21.91,-1.0
2013-07-15 00:00:00,0.14870533857762683,0,0.0,20.55,-1.0
2013-07-15 01:00:00,0.12295916824196597,0,1.0,20.66,-1.0
2013-07-15 02:00:00,0.11348651196000754,0,2.0,19.64,-1.0
2013-07-15 03:00:00,0.10574419924542541,0,3.0,19.06,-1.0
2013-07-15 04:00:00,0.10655700264250663,0,4.0,18.08,-1.0
2013-07-15 05:00:00,0.11519811328301885,0,5.0,17.96,-1.0
2013-07-15 06:00:00,0.14706396226415097,0,6.0,18.54,-1.0
2013-07-15 07:00:00,0.17015886790566037,0,7.0,19.9,-1.0
2013-07-15 08:00:00,0.17015528305660377,0,8.0,21.84,-1.0
2013-07-15 09:00:00,0.16849254570673713,0,9.0,23.49,-1.0
2013-07-15 10:00:00,0.16525730979060554,0,10.0,24.81,-1.0
2013-07-15 11:00:00,0.16325202805131106,0,11.0,26.44,-1.0
2013-07-15 12:00:00,0.16722127902282588,0,12.0,27.46,-1.0
2013-07-15 13:00:00,0.1599592528768157,0,13.0,28.67,-1.0
2013-07-15 14:00:00,0.1534442557819279,0,14.0,28.89,-1.0
2013-07-15 15:00:00,0.16418298439916995,0,15.0,28.66,-1.0
2013-07-15 16:00:00,0.1821028107526882,0,16.0,29.3,-1.0
2013-07-15 17:00:00,0.20107432561780797,0,17.0,28.82,-1.0
2013-07-15 18:00:00,0.21809832040007548,0,18.0,27.59,-1.0
2013-07-15 19:00:00,0.22105338613469158,0,19.0,26.11,-1.0
2013-07-15 20:00:00,0.22720105611090158,0,20.0,25.18,-1.0
2013-07-15 21:00:00,0.2450390417955488,0,21.0,23.53,-1.0
2013-07-15 22:00:00,0.2237531119954734,0,22.0,22.34,-1.0
2013-07-15 23:00:00,0.17163824977367031,0,23.0,20.91,-1.0
2013-07-16 00:00:00,0.14886851524240707,1,0.0,20.35,-1.0
2013-07-16 01:00:00,0.12239917075009424,1,1.0,18.74,-1.0
2013-07-16 02:00:00,0.114010933063148,1,2.0,18.13,-1.0
2013-07-16 03:00:00,0.10754673954014324,1,3.0,17.61,-1.0
2013-07-16 04:00:00,0.10584973604826546,1,4.0,17.05,-1.0
2013-07-16 05:00:00,0.11675932915567283,1,5.0,17.03,-1.0
2013-07-16 06:00:00,0.14617320016961932,1,6.0,18.33,-1.0
2013-07-16 07:00:00,0.17248586502073124,1,7.0,19.98,-1.0
2013-07-16 08:00:00,0.17184486331762486,1,8.0,20.98,-1.0
2013-07-16 09:00:00,0.16533515558906692,1,9.0,23.16,-1.0
2013-07-16 10:00:00,0.15635815274269557,1,10.0,25.63,-1.0
2013-07-16 11:00:00,0.16020588235294117,1,11.0,27.17,-1.0
2013-07-16 12:00:00,0.16124382430699605,1,12.0,28.16,-1.0
2013-07-16 13:00:00,0.15796285822021117,1,13.0,28.99,-1.0
2013-07-16 14:00:00,0.15750427512825382,1,14.0,29.2,-1.0
